Mach,CD Power-On
5.99,0.863176389
6,0.862749949
6.01,0.862354864
6.02,0.861995955
6.03,0.861637938
6.04,0.861280811
6.05,0.860924569
6.06,0.860569203
6.07,0.860214723
6.08,0.85986112
6.09,0.859508384
6.1,0.859156515
6.11,0.85880542
6.12,0.85845528
6.13,0.858106005
6.14,0.857757485
6.15,0.857409812
6.16,0.857063102
6.17,0.856717137
6.18,0.856372011
6.19,0.856027726
6.2,0.855684287
6.21,0.85534168
6.22,0.85499991
6.23,0.854658968
6.24,0.85431875
6.25,0.853979357
6.26,0.853640885
6.27,0.853303135
6.28,0.852966198
6.29,0.852629976
6.3,0.85229466
6.31,0.851960057
6.32,0.85162635
6.33,0.851293352
6.34,0.850961149
6.35,0.850629745
6.36,0.850299032
6.37,0.849969107
6.38,0.849639973
6.39,0.849311624
6.4,0.848984056
6.41,0.848657268
6.42,0.848331159
6.43,0.848005819
6.44,0.847681259
6.45,0.84735746
6.46,0.847034337
6.47,0.846712065
6.48,0.846390362
6.49,0.846069519
6.5,0.845749328
6.51,0.845429995
6.52,0.845111307
6.53,0.844793266
6.54,0.844476081
6.55,0.844159529
6.56,0.843843723
6.57,0.843528553
6.58,0.843214223
6.59,0.84290052
6.6,0.842587452
6.61,0.842275214
6.62,0.841963595
6.63,0.841652605
6.64,0.841342438
6.65,0.841032983
6.66,0.840724046
6.67,0.840415925
6.68,0.840108418
6.69,0.839801618
6.7,0.839495525
6.71,0.839190032
6.72,0.838885244
6.73,0.838581158
6.74,0.838277668
6.75,0.837974875
6.76,0.837672775
6.77,0.837371263
6.78,0.837070438
6.79,0.836770204
6.8,0.836470652
6.81,0.836171782
6.82,0.835873485
6.83,0.835575877
6.84,0.835278932
6.85,0.834982567
6.86,0.834686871
6.87,0.834391846
6.88,0.834097382
6.89,0.833803483
6.9,0.833510348
6.91,0.83321777
6.92,0.832925756
6.93,0.832634494
6.94,0.832343684
6.95,0.832053627
6.96,0.831764022
6.97,0.831475157
6.98,0.831186841
6.99,0.83089917
7,0.830627327
7.01,0.830387777
7.02,0.830149206
7.03,0.829911403
7.04,0.829674357
7.05,0.829438188
7.06,0.829202878
7.07,0.828968326
7.08,0.828734628
7.09,0.828501675
7.1,0.828269578
7.11,0.828038219
7.12,0.827807715
7.13,0.827577935
7.14,0.827348997
7.15,0.827120785
7.16,0.826893508
7.17,0.826661925
7.18,0.826409323
7.19,0.826157544
7.2,0.825906498
7.21,0.82565617
7.22,0.825406763
7.23,0.825157977
7.24,0.824910009
7.25,0.824662841
7.26,0.824416394
7.27,0.824170657
7.28,0.823925815
7.29,0.823681565
7.3,0.823438132
7.31,0.823195475
7.32,0.822953521
7.33,0.822712355
7.34,0.822471873
7.35,0.822232076
7.36,0.821993061
7.37,0.821754827
7.38,0.821517271
7.39,0.821280378
7.4,0.821044267
7.41,0.820808914
7.42,0.82057413
7.43,0.820340212
7.44,0.820106844
7.45,0.819874244
7.46,0.819642397
7.47,0.819411193
7.48,0.81918074
7.49,0.818950938
7.5,0.818721788
7.51,0.818493372
7.52,0.818265694
7.53,0.818038656
7.54,0.817812154
7.55,0.817586481
7.56,0.817361433
7.57,0.817137119
7.58,0.816913428
7.59,0.816690359
7.6,0.816468005
7.61,0.816246274
7.62,0.816025259
7.63,0.815804856
7.64,0.815585156
7.65,0.815366074
7.66,0.81514759
7.67,0.814929811
7.68,0.814712634
7.69,0.814496149
7.7,0.814280259
7.71,0.814064973
7.72,0.813850367
7.73,0.81363636
7.74,0.81342294
7.75,0.813210204
7.76,0.812998144
7.77,0.812786672
7.78,0.812575771
7.79,0.812365451
7.8,0.81215581
7.81,0.811946832
7.82,0.811738319
7.83,0.811530483
7.84,0.811323311
7.85,0.811116601
7.86,0.810910646
7.87,0.810705152
7.88,0.810500322
7.89,0.810296141
7.9,0.810092409
7.91,0.809889429
7.92,0.809686897
7.93,0.809485017
7.94,0.809283673
7.95,0.809082876
7.96,0.808882817
7.97,0.8086832
7.98,0.80848412
7.99,0.808285665
8,0.808087744
8.01,0.807890557
8.02,0.807693695
8.03,0.807497565
8.04,0.807301849
8.05,0.807106761
8.06,0.806912295
8.07,0.806718346
8.08,0.806524908
8.09,0.806331988
8.1,0.806139677
8.11,0.805947888
8.12,0.805756695
8.13,0.805566017
8.14,0.805375744
8.15,0.805186169
8.16,0.804997104
8.17,0.80480853
8.18,0.804620457
8.19,0.804432984
8.2,0.804245999
8.21,0.804059606
8.22,0.803873607
8.23,0.8036882
8.24,0.80350337
8.25,0.803319031
8.26,0.803135072
8.27,0.802951795
8.28,0.802768902
8.29,0.802586679
8.3,0.802404842
8.31,0.802223485
8.32,0.802042685
8.33,0.801862362
8.34,0.801682606
8.35,0.801503235
8.36,0.801324508
8.37,0.801146154
8.38,0.800968363
8.39,0.800791038
8.4,0.800614171
8.41,0.800437854
8.42,0.800261904
8.43,0.800086597
8.44,0.799911657
8.45,0.79973725
8.46,0.799563304
8.47,0.79938981
8.48,0.799216857
8.49,0.799044351
8.5,0.798872292
8.51,0.798700764
8.52,0.79852958
8.53,0.798358943
8.54,0.798188839
8.55,0.798019069
8.56,0.797849832
8.57,0.797681035
8.58,0.797512757
8.59,0.797344822
8.6,0.797177505
8.61,0.797001445
8.62,0.796830323
8.63,0.796659735
8.64,0.796489539
8.65,0.796319768
8.66,0.7961505
8.67,0.795981649
8.68,0.795813202
8.69,0.795645155
8.7,0.795477629
8.71,0.795310491
8.72,0.795143762
8.73,0.79497753
8.74,0.794811596
8.75,0.794646166
8.76,0.794481128
8.77,0.794316575
8.78,0.794152425
8.79,0.793988673
8.8,0.7938253
8.81,0.793662321
8.82,0.793499829
8.83,0.793337728
8.84,0.793176003
8.85,0.793014772
8.86,0.792853826
8.87,0.792693341
8.88,0.792533349
8.89,0.792373639
8.9,0.792214408
8.91,0.792055544
8.92,0.791897062
8.93,0.791738947
8.94,0.791581306
8.95,0.791424031
8.96,0.791267128
8.97,0.791110598
8.98,0.790954537
8.99,0.79079884
9,0.790643394
9.01,0.790488525
9.02,0.790333917
9.03,0.79017977
9.04,0.790025976
9.05,0.789872535
9.06,0.789719563
9.07,0.789566843
9.08,0.789414573
9.09,0.789262669
9.1,0.789111204
9.11,0.788959994
9.12,0.788809236
9.13,0.788658821
9.14,0.788508757
9.15,0.788359144
9.16,0.788209767
9.17,0.788060833
9.18,0.787912253
9.19,0.787764006
9.2,0.787616191
9.21,0.787468727
9.22,0.7873215
9.23,0.787174808
9.24,0.787028358
9.25,0.786882332
9.26,0.786736641
9.27,0.786591279
9.28,0.786446261
9.29,0.786301562
9.3,0.786157304
9.31,0.786013264
9.32,0.785869749
9.33,0.785726466
9.34,0.7855835
9.35,0.785440961
9.36,0.785298747
9.37,0.785156848
9.38,0.785015279
9.39,0.784874123
9.4,0.784733192
9.41,0.784592671
9.42,0.784452462
9.43,0.784312575
9.44,0.784173102
9.45,0.78403384
9.46,0.783894991
9.47,0.783756447
9.48,0.783618224
9.49,0.783480399
9.5,0.783342785
9.51,0.783205582
9.52,0.783068684
9.53,0.782932084
9.54,0.782795895
9.55,0.782659898
9.56,0.782524318
9.57,0.782389026
9.58,0.782254039
9.59,0.782119349
9.6,0.781984967
9.61,0.781850966
9.62,0.781717268
9.63,0.781583869
9.64,0.781450862
9.65,0.781318042
9.66,0.781185622
9.67,0.781053379
9.68,0.780921546
9.69,0.780789987
9.7,0.780658822
9.71,0.780527845
9.72,0.780397156
9.73,0.780266949
9.74,0.780136829
9.75,0.780007088
9.76,0.779877734
9.77,0.779748558
9.78,0.779619773
9.79,0.77949126
9.8,0.779363026
9.81,0.779235073
9.82,0.779107387
9.83,0.778980087
9.84,0.778853069
9.85,0.778726314
9.86,0.778599735
9.87,0.77847363
9.88,0.778347698
9.89,0.778222133
9.9,0.778096742
9.91,0.777971725
9.92,0.777846971
9.93,0.777722486
9.94,0.777598368
9.95,0.777474519
9.96,0.777350828
9.97,0.777227504
9.98,0.77710445
9.99,0.776981647
10,0.776859222
10.01,0.776809566
10.02,0.776755975
10.03,0.776702395
10.04,0.77664912
10.05,0.776595757
10.06,0.776542718
10.07,0.77648977
10.08,0.776436851
10.09,0.776384135
10.1,0.776331526
10.11,0.776279034
10.12,0.77622664
10.13,0.776174367
10.14,0.776122299
10.15,0.77607023
10.16,0.776018374
10.17,0.775966631
10.18,0.775914987
10.19,0.775863557
10.2,0.775812128
10.21,0.775760911
10.22,0.775709695
10.23,0.77565868
10.24,0.775607776
10.25,0.775556974
10.26,0.775506373
10.27,0.775455777
10.28,0.775405388
10.29,0.775355009
10.3,0.775304821
10.31,0.775254839
10.32,0.775204762
10.33,0.775154984
10.34,0.775105209
10.35,0.775055637
10.36,0.775006056
10.37,0.77495678
10.38,0.774907509
10.39,0.774858333
10.4,0.774809261
10.41,0.774760279
10.42,0.774711507
10.43,0.774662826
10.44,0.774614246
10.45,0.774565763
10.46,0.774517384
10.47,0.774469094
10.48,0.774420907
10.49,0.774372916
10.5,0.774325017
10.51,0.774277107
10.52,0.774229402
10.53,0.77418179
10.54,0.774134383
10.55,0.774086952
10.56,0.774039626
10.57,0.773992493
10.58,0.773945459
10.59,0.773898507
10.6,0.773851658
10.61,0.773804898
10.62,0.773758231
10.63,0.773711656
10.64,0.773665269
10.65,0.773618881
10.66,0.773572684
10.67,0.773526571
10.68,0.773480549
10.69,0.773434631
10.7,0.773388888
10.71,0.773343145
10.72,0.773297488
10.73,0.773252013
10.74,0.773206634
10.75,0.773161338
10.76,0.77311614
10.77,0.773071027
10.78,0.773026007
10.79,0.772981163
10.8,0.77293631
10.81,0.772891654
10.82,0.77284697
10.83,0.772802481
10.84,0.772758085
10.85,0.772713864
10.86,0.772669629
10.87,0.772625481
10.88,0.772581519
10.89,0.772537542
10.9,0.772493751
10.91,0.772450041
10.92,0.772406422
10.93,0.772362874
10.94,0.772319421
10.95,0.772276052
10.96,0.772232761
10.97,0.772189659
10.98,0.772146631
10.99,0.772103591
11,0.772060728
11.01,0.772017953
11.02,0.771975257
11.03,0.771932735
11.04,0.771890209
11.05,0.771847753
11.06,0.771805481
11.07,0.771763283
11.08,0.771721076
11.09,0.771679042
11.1,0.771637084
11.11,0.771595214
11.12,0.77155342
11.13,0.771511698
11.14,0.771470167
11.15,0.771428707
11.16,0.771387224
11.17,0.771345924
11.18,0.771304699
11.19,0.77126355
11.2,0.771222478
11.21,0.771181481
11.22,0.771140665
11.23,0.771099828
11.24,0.771059061
11.25,0.771018475
11.26,0.770977957
11.27,0.77093742
11.28,0.770897061
11.29,0.770856772
11.3,0.770816561
11.31,0.770776523
11.32,0.77073646
11.33,0.770696569
11.34,0.770656655
11.35,0.770616916
11.36,0.770577145
11.37,0.770537551
11.38,0.770498027
11.39,0.770458582
11.4,0.770419203
11.41,0.77038
11.42,0.77034077
11.43,0.770301711
11.44,0.770262618
11.45,0.770223706
11.46,0.770184859
11.47,0.770127497
11.48,0.770086396
11.49,0.770045363
11.5,0.770004511
11.51,0.769963525
11.52,0.76992282
11.53,0.769882187
11.54,0.769841527
11.55,0.76980104
11.56,0.769760526
11.57,0.769720186
11.58,0.769679922
11.59,0.769639725
11.6,0.769599601
11.61,0.769559555
11.62,0.769519675
11.63,0.769479765
11.64,0.769440033
11.65,0.769400266
11.66,0.769360677
11.67,0.769321152
11.68,0.769281603
11.69,0.76924222
11.7,0.769202913
11.71,0.769163671
11.72,0.769124602
11.73,0.769085501
11.74,0.769046567
11.75,0.769007609
11.76,0.768968815
11.77,0.768929989
11.78,0.768891334
11.79,0.768852745
11.8,0.768814228
11.81,0.768775783
11.82,0.768737397
11.83,0.768699082
11.84,0.768660935
11.85,0.768622758
11.86,0.768584743
11.87,0.7685467
11.88,0.768508821
11.89,0.768470906
11.9,0.76843316
11.91,0.768395486
11.92,0.768357874
11.93,0.768320327
11.94,0.768282842
11.95,0.76824553
11.96,0.768208177
11.97,0.768170895
11.98,0.768133775
11.99,0.768096619
12,0.768059629
12.01,0.768022699
12.02,0.767985839
12.03,0.767949041
12.04,0.767912306
12.05,0.767875636
12.06,0.767839031
12.07,0.767802489
12.08,0.767766107
12.09,0.767729689
12.1,0.767693435
12.11,0.767657146
12.12,0.767621018
12.13,0.76758495
12.14,0.767548845
12.15,0.767512903
12.16,0.767477025
12.17,0.767441204
12.18,0.767405551
12.19,0.767369855
12.2,0.767334223
12.21,0.767298646
12.22,0.767263232
12.23,0.76722778
12.24,0.767192491
12.25,0.767157263
12.26,0.767122091
12.27,0.767086982
12.28,0.767051832
12.29,0.76701694
12.3,0.766981907
12.31,0.766947137
12.32,0.766912322
12.33,0.766877567
12.34,0.766842975
12.35,0.76680834
12.36,0.766773862
12.37,0.766739343
12.38,0.766704984
12.39,0.766670681
12.4,0.766636437
12.41,0.766602253
12.42,0.766568123
12.43,0.766534051
12.44,0.766500041
12.45,0.766466082
12.46,0.766432283
12.47,0.766398442
12.48,0.766364756
12.49,0.766331028
12.5,0.766297352
12.51,0.766263835
12.52,0.766230377
12.53,0.766196971
12.54,0.766163523
12.55,0.766130334
12.56,0.766097095
12.57,0.766063914
12.58,0.766030786
12.59,0.765997715
12.6,0.765964802
12.61,0.76593184
12.62,0.765898936
12.63,0.765866182
12.64,0.765833384
12.65,0.765800745
12.66,0.765768157
12.67,0.765735618
12.68,0.76570314
12.69,0.765670609
12.7,0.76563834
12.71,0.765606015
12.72,0.765573751
12.73,0.765541538
12.74,0.765509379
12.75,0.765477372
12.76,0.765445314
12.77,0.765413417
12.78,0.765381463
12.79,0.765349665
12.8,0.76531792
12.81,0.765286127
12.82,0.765254488
12.83,0.765222896
12.84,0.76519136
12.85,0.765159873
12.86,0.765128439
12.87,0.765097055
12.88,0.765065824
12.89,0.765034543
12.9,0.765003313
12.91,0.764972233
12.92,0.764941106
12.93,0.764910127
12.94,0.764879196
12.95,0.764848223
12.96,0.764817392
12.97,0.764786614
12.98,0.764755884
12.99,0.764725207
13,0.764694576
13.01,0.764663998
13.02,0.764633472
13.03,0.764602989
13.04,0.764572561
13.05,0.764542277
13.06,0.764511943
13.07,0.764481656
13.08,0.76445152
13.09,0.764421431
13.1,0.764391294
13.11,0.764361302
13.12,0.764331362
13.13,0.764301367
13.14,0.764271518
13.15,0.76424172
13.16,0.764212068
13.17,0.764182267
13.18,0.764152709
13.19,0.764123098
13.2,0.764093533
13.21,0.764064123
13.22,0.764034651
13.23,0.764005231
13.24,0.763975955
13.25,0.76394663
13.26,0.763917443
13.27,0.76388821
13.28,0.763859123
13.29,0.763830074
13.3,0.763801081
13.31,0.76377213
13.32,0.76374322
13.33,0.763714363
13.34,0.76368555
13.35,0.763656781
13.36,0.76362806
13.37,0.763599383
13.38,0.76357085
13.39,0.763542258
13.4,0.763513716
13.41,0.763485317
13.42,0.763456962
13.43,0.763428654
13.44,0.763400289
13.45,0.763372066
13.46,0.763343791
13.47,0.763315659
13.48,0.76328757
13.49,0.763259528
13.5,0.763231528
13.51,0.76320357
13.52,0.763175655
13.53,0.763147887
13.54,0.763119958
13.55,0.763092279
13.56,0.763064536
13.57,0.763036939
13.58,0.763009286
13.59,0.762981671
13.6,0.762954205
13.61,0.762926779
13.62,0.762899394
13.63,0.762871956
13.64,0.762844653
13.65,0.762817398
13.66,0.762790182
13.67,0.762763013
13.68,0.762735782
13.69,0.762708694
13.7,0.762681746
13.71,0.762654738
13.72,0.762627777
13.73,0.762600854
13.74,0.762573972
13.75,0.76254723
13.76,0.762520533
13.77,0.762493776
13.78,0.76246706
13.79,0.762440483
13.8,0.762413844
13.81,0.76238735
13.82,0.762360896
13.83,0.762334383
13.84,0.762308007
13.85,0.762281677
13.86,0.762255384
13.87,0.762229127
13.88,0.762202914
13.89,0.762176744
13.9,0.762150708
13.91,0.762124615
13.92,0.762098461
13.93,0.762072546
13.94,0.762046564
13.95,0.762020732
13.96,0.761994837
13.97,0.761969076
13.98,0.761943257
13.99,0.761917577
14,0.761891934
14.01,0.761866329
14.02,0.761840667
14.03,0.761815043
14.04,0.761789657
14.05,0.761764108
14.06,0.761738697
14.07,0.761713324
14.08,0.761687987
14.09,0.761662693
14.1,0.761637532
14.11,0.761612211
14.12,0.761587129
14.13,0.761561983
14.14,0.761536975
14.15,0.761511907
14.16,0.761486873
14.17,0.761461878
14.18,0.761437017
14.19,0.761412197
14.2,0.761387312
14.21,0.761362565
14.22,0.761337854
14.23,0.761313083
14.24,0.761288445
14.25,0.761263841
14.26,0.761239281
14.27,0.761214749
14.28,0.76119026
14.29,0.761165806
14.3,0.761141387
14.31,0.761116903
14.32,0.761092657
14.33,0.761068345
14.34,0.761044174
14.35,0.761019833
14.36,0.760995731
14.37,0.760971561
14.38,0.760947531
14.39,0.76092343
14.4,0.76089937
14.41,0.760875445
14.42,0.760851549
14.43,0.760827694
14.44,0.760803772
14.45,0.760779986
14.46,0.760756233
14.47,0.760732522
14.48,0.76070874
14.49,0.760685191
14.5,0.760661477
14.51,0.760637901
14.52,0.760614355
14.53,0.760590844
14.54,0.760567371
14.55,0.760544028
14.56,0.760520623
14.57,0.760497247
14.58,0.760474009
14.59,0.760450706
14.6,0.760427432
14.61,0.760404295
14.62,0.760381087
14.63,0.760358018
14.64,0.760334881
14.65,0.760311772
14.66,0.760288804
14.67,0.760265867
14.68,0.760242964
14.69,0.760219994
14.7,0.760197152
14.71,0.760174347
14.72,0.760151576
14.73,0.760128838
14.74,0.760106126
14.75,0.760083453
14.76,0.760060812
14.77,0.760038199
14.78,0.760015622
14.79,0.75999308
14.8,0.759970568
14.81,0.759948185
14.82,0.759925738
14.83,0.759903324
14.84,0.759881037
14.85,0.759858685
14.86,0.759836463
14.87,0.759814177
14.88,0.759792016
14.89,0.759769794
14.9,0.759747698
14.91,0.759725632
14.92,0.759703605
14.93,0.759681504
14.94,0.759659539
14.95,0.7596376
14.96,0.759615693
14.97,0.759593818
14.98,0.759571873
14.99,0.759550059
15,0.759528277
15.01,0.759506525
15.02,0.759484804
15.03,0.759463115
15.04,0.759441552
15.05,0.759419924
15.06,0.759398327
15.07,0.759376756
15.08,0.75935532
15.09,0.75933381
15.1,0.759312431
15.11,0.759290987
15.12,0.759269568
15.13,0.75924828
15.14,0.759226922
15.15,0.759205694
15.16,0.759184497
15.17,0.759163225
15.18,0.759142087
15.19,0.759120979
15.2,0.759099898
15.21,0.759078846
15.22,0.759057728
15.23,0.759036734
15.24,0.759015771
15.25,0.758994839
15.26,0.758973934
15.27,0.75895306
15.28,0.758932216
15.29,0.758911396
15.3,0.758890704
15.31,0.758869848
15.32,0.758849216
15.33,0.758828513
15.34,0.758807839
15.35,0.758787295
15.36,0.758766678
15.37,0.758746092
15.38,0.758725631
15.39,0.758705101
15.4,0.758684697
15.41,0.758664219
15.42,0.758643872
15.43,0.758623555
15.44,0.758603165
15.45,0.758582798
15.46,0.758562565
15.47,0.758542356
15.48,0.758522175
15.49,0.758502023
15.5,0.758481899
15.51,0.758461804
15.52,0.758441737
15.53,0.758421691
15.54,0.758401681
15.55,0.758381592
15.56,0.758361733
15.57,0.7583418
15.58,0.758321891
15.59,0.758302015
15.6,0.758282166
15.61,0.75826234
15.62,0.758242643
15.63,0.758222872
15.64,0.758203129
15.65,0.758183509
15.66,0.758163822
15.67,0.758144257
15.68,0.758124619
15.69,0.758105009
15.7,0.758085526
15.71,0.758066066
15.72,0.758046533
15.73,0.758027131
15.74,0.758007652
15.75,0.7579883
15.76,0.75796897
15.77,0.757949672
15.78,0.757930396
15.79,0.757911047
15.8,0.757891824
15.81,0.757872629
15.82,0.757853456
15.83,0.757834315
15.84,0.757815194
15.85,0.757796099
15.86,0.757777033
15.87,0.757757987
15.88,0.757738968
15.89,0.757719975
15.9,0.757701009
15.91,0.757682169
15.92,0.757663255
15.93,0.757644363
15.94,0.757625496
15.95,0.757606755
15.96,0.757587937
15.97,0.757569249
15.98,0.757550482
15.99,0.757531741
16,0.75751312
16.01,0.757494532
16.02,0.757475864
16.03,0.757457321
16.04,0.757438704
16.05,0.757420212
16.06,0.757401742
16.07,0.757383302
16.08,0.75736478
16.09,0.757346384
16.1,0.757328015
16.11,0.757309667
16.12,0.757291346
16.13,0.757272948
16.14,0.757254672
16.15,0.757236423
16.16,0.757218197
16.17,0.757199993
16.18,0.757181815
16.19,0.75716366
16.2,0.757145529
16.21,0.757127522
16.22,0.757109438
16.23,0.757091379
16.24,0.757073343
16.25,0.75705543
16.26,0.75703744
16.27,0.757019477
16.28,0.757001535
16.29,0.756983714
16.3,0.756965819
16.31,0.756948045
16.32,0.756930196
16.33,0.756912472
16.34,0.756894667
16.35,0.756876988
16.36,0.75685923
16.37,0.756841597
16.38,0.756823884
16.39,0.7568063
16.4,0.756788732
16.41,0.756771088
16.42,0.75675357
16.43,0.756736073
16.44,0.756718597
16.45,0.756701146
16.46,0.756683715
16.47,0.756666208
16.48,0.756648824
16.49,0.756631564
16.5,0.756614222
16.51,0.756596805
16.52,0.756579509
16.53,0.756562336
16.54,0.756545086
16.55,0.756527858
16.56,0.756510649
16.57,0.756493465
16.58,0.756476301
16.59,0.756459261
16.6,0.756442142
16.61,0.756425043
16.62,0.756407968
16.63,0.756391015
16.64,0.756373984
16.65,0.756356974
16.66,0.756340085
16.67,0.756323118
16.68,0.756306272
16.69,0.756289347
16.7,0.756272547
16.71,0.756255662
16.72,0.756238905
16.73,0.756222168
16.74,0.756205349
16.75,0.756188652
16.76,0.756171977
16.77,0.756155225
16.78,0.756138591
16.79,0.756121979
16.8,0.756105287
16.81,0.756088721
16.82,0.756072172
16.83,0.756055643
16.84,0.756039135
16.85,0.756022649
16.86,0.756006182
16.87,0.75598974
16.88,0.755973314
16.89,0.755956912
16.9,0.755940529
16.91,0.755924167
16.92,0.755907825
16.93,0.755891503
16.94,0.7558752
16.95,0.755858919
16.96,0.755842759
16.97,0.755826521
16.98,0.755810301
16.99,0.7557941
17,0.755778019
17.01,0.75576186
17.02,0.755745822
17.03,0.755729703
17.04,0.755713601
17.05,0.755697623
17.06,0.755681563
17.07,0.755665625
17.08,0.755649602
17.09,0.755633703
17.1,0.755617823
17.11,0.755601864
17.12,0.755586022
17.13,0.755570101
17.14,0.755554299
17.15,0.755538516
17.16,0.755522756
17.17,0.755506911
17.18,0.755491189
17.19,0.755475485
17.2,0.7554598
17.21,0.755444033
17.22,0.755428387
17.23,0.755412759
17.24,0.755397151
17.25,0.755381564
17.26,0.755365994
17.27,0.755350442
17.28,0.755334911
17.29,0.7553194
17.3,0.755303905
17.31,0.755288429
17.32,0.755272975
17.33,0.755257537
17.34,0.75524212
17.35,0.75522682
17.36,0.755211438
17.37,0.755196077
17.38,0.755180734
17.39,0.755165511
17.4,0.755150204
17.41,0.755134917
17.42,0.755119647
17.43,0.755104498
17.44,0.755089265
17.45,0.755074152
17.46,0.755058957
17.47,0.755043778
17.48,0.755028722
17.49,0.75501358
17.5,0.754998558
17.51,0.754983454
17.52,0.754968469
17.53,0.754953501
17.54,0.75493845
17.55,0.754923521
17.56,0.754908505
17.57,0.754893608
17.58,0.754878732
17.59,0.754863871
17.6,0.75484903
17.61,0.754834104
17.62,0.7548193
17.63,0.754804511
17.64,0.754789739
17.65,0.754774986
17.66,0.754760151
17.67,0.754745432
17.68,0.754730732
17.69,0.754716047
17.7,0.754701384
17.71,0.754686736
17.72,0.754672105
17.73,0.754657491
17.74,0.754642896
17.75,0.754628314
17.76,0.754613755
17.77,0.754599211
17.78,0.754584784
17.79,0.754570276
17.8,0.754555783
17.81,0.754541306
17.82,0.754526849
17.83,0.754512508
17.84,0.754498083
17.85,0.754483675
17.86,0.754469387
17.87,0.754455011
17.88,0.754440754
17.89,0.754426417
17.9,0.754412093
17.91,0.754397886
17.92,0.754383599
17.93,0.754369426
17.94,0.754355171
17.95,0.754340932
17.96,0.75432681
17.97,0.754312702
17.98,0.754298513
17.99,0.754284439
18,0.754270283
18.01,0.754256245
18.02,0.754242219
18.03,0.754228213
18.04,0.754214122
18.05,0.754200148
18.06,0.754186187
18.07,0.754172247
18.08,0.754158221
18.09,0.75414431
18.1,0.754130416
18.11,0.754116541
18.12,0.75410268
18.13,0.754088835
18.14,0.754074905
18.15,0.754061089
18.16,0.754047293
18.17,0.754033513
18.18,0.754019746
18.19,0.754005997
18.2,0.753992264
18.21,0.753978547
18.22,0.753964842
18.23,0.753951156
18.24,0.753937487
18.25,0.753923832
18.26,0.753910293
18.27,0.753896668
18.28,0.753883061
18.29,0.75386947
18.3,0.753855993
18.31,0.753842429
18.32,0.753828883
18.33,0.753815353
18.34,0.753801936
18.35,0.753788439
18.36,0.753774953
18.37,0.753761581
18.38,0.753748129
18.39,0.753734791
18.4,0.753721365
18.41,0.753708059
18.42,0.753694565
18.43,0.753681287
18.44,0.753668025
18.45,0.753654676
18.46,0.753641446
18.47,0.753628126
18.48,0.753614923
18.49,0.753601737
18.5,0.753588462
18.51,0.753575306
18.52,0.753562062
18.53,0.753548933
18.54,0.753535818
18.55,0.753522721
18.56,0.753509637
18.57,0.753496466
18.58,0.753483414
18.59,0.753470372
18.6,0.753457248
18.61,0.753444237
18.62,0.75343124
18.63,0.75341826
18.64,0.753405293
18.65,0.753392341
18.66,0.753379302
18.67,0.753366378
18.68,0.753353469
18.69,0.753340675
18.7,0.753327795
18.71,0.753314827
18.72,0.753301974
18.73,0.753289139
18.74,0.753276416
18.75,0.753263606
18.76,0.75325081
18.77,0.753238027
18.78,0.753225263
18.79,0.75321251
18.8,0.753199871
18.81,0.753187046
18.82,0.753174435
18.83,0.753161739
18.84,0.753149054
18.85,0.753136487
18.86,0.753123832
18.87,0.753111192
18.88,0.753098564
18.89,0.753086052
18.9,0.753073453
18.91,0.753060864
18.92,0.753048392
18.93,0.753035836
18.94,0.75302339
18.95,0.75301086
18.96,0.752998441
18.97,0.752985938
18.98,0.752973547
18.99,0.75296107
19,0.752948609
19.01,0.752936258
19.02,0.752923923
19.03,0.7529115
19.04,0.752899191
19.05,0.752886796
19.06,0.752874512
19.07,0.752862242
19.08,0.752849887
19.09,0.752837646
19.1,0.752825312
19.11,0.752813097
19.12,0.752800895
19.13,0.752788705
19.14,0.75277653
19.15,0.752764266
19.16,0.752752116
19.17,0.752739977
19.18,0.752727854
19.19,0.752715743
19.2,0.752703644
19.21,0.752691558
19.22,0.752679486
19.23,0.752667429
19.24,0.752655281
19.25,0.752643247
19.26,0.752631225
19.27,0.752619218
19.28,0.752607223
19.29,0.75259524
19.3,0.752583271
19.31,0.752571313
19.32,0.752559469
19.33,0.752547539
19.34,0.752535619
19.35,0.752523714
19.36,0.752511818
19.37,0.752499937
19.38,0.752488069
19.39,0.752476213
19.4,0.75246447
19.41,0.752452639
19.42,0.75244082
19.43,0.752429012
19.44,0.752417218
19.45,0.752405538
19.46,0.752393768
19.47,0.752382114
19.48,0.752370367
19.49,0.752358635
19.5,0.752346913
19.51,0.752335307
19.52,0.752323612
19.53,0.752311928
19.54,0.752300358
19.55,0.752288698
19.56,0.752277151
19.57,0.752265516
19.58,0.752253993
19.59,0.75224238
19.6,0.752230881
19.61,0.752219396
19.62,0.752207821
19.63,0.752196257
19.64,0.752184807
19.65,0.752173367
19.66,0.752161941
19.67,0.752150424
19.68,0.752139021
19.69,0.752127528
19.7,0.752116147
19.71,0.752104781
19.72,0.752093325
19.73,0.752081978
19.74,0.752070646
19.75,0.752059326
19.76,0.752047914
19.77,0.752036615
19.78,0.752025329
19.79,0.752014054
19.8,0.75200279
19.81,0.751991437
19.82,0.751980198
19.83,0.751968969
19.84,0.751957751
19.85,0.751946545
19.86,0.75193535
19.87,0.751924167
19.88,0.751912995
19.89,0.751901835
19.9,0.751890685
19.91,0.751879446
19.92,0.75186832
19.93,0.751857304
19.94,0.7518462
19.95,0.751835106
19.96,0.751824024
19.97,0.751812954
19.98,0.751801892
19.99,0.751790844
20,0.751779806
